PseudoTimeSec,PseudoTimestamp,QX,QY,QZ,QW,AX,AY,AZ
82.8,09-20-2026 18:38:54:876,-0.788699984550476,-0.423400014638901,-0.373100012540817,0.243699997663498,0.654,-0.0258,-0.497
82.81,09-20-2026 18:38:54:886,-0.790300011634827,-0.423299998044968,-0.372399985790253,0.23929999768734,0.6602,-0.0187,-0.5072
82.82,09-20-2026 18:38:54:896,-0.790899991989136,-0.423200011253357,-0.372200012207031,0.237900003790855,0.6617,-0.018,-0.5124
82.83,09-20-2026 18:38:54:906,-0.791599988937378,-0.423099994659424,-0.371899992227554,0.236300006508827,0.6626,-0.0184,-0.518
82.84,09-20-2026 18:38:54:916,-0.79229998588562,-0.422800004482269,-0.37169998884201,0.234699994325638,0.6612,-0.0195,-0.5248
82.85,09-20-2026 18:38:54:926,-0.792999982833862,-0.422600001096725,-0.371399998664856,0.23309999704361,0.6597,-0.02,-0.5312
82.86,09-20-2026 18:38:54:936,-0.793799996376038,-0.422300010919571,-0.371199995279312,0.231499999761581,0.6574,-0.0205,-0.5372
82.87,09-20-2026 18:38:54:946,-0.79449999332428,-0.421900004148483,-0.370999991893768,0.229900002479553,0.656,-0.0211,-0.5404
82.88,09-20-2026 18:38:54:956,-0.795300006866455,-0.421600013971329,-0.370799988508224,0.228300005197525,0.6562,-0.0201,-0.5432
82.89,09-20-2026 18:38:54:966,-0.796000003814697,-0.421099990606308,-0.370700001716614,0.226699993014336,0.6575,-0.0197,-0.546
82.9,09-20-2026 18:38:54:976,-0.796800017356873,-0.420700013637543,-0.370599985122681,0.225099995732307,0.6594,-0.0194,-0.5492
82.91,09-20-2026 18:38:54:986,-0.799799978733063,-0.418500006198883,-0.370400011539459,0.218600004911423,0.6595,-0.0219,-0.5612
82.92,09-20-2026 18:38:54:996,-0.800599992275238,-0.417899996042252,-0.370299994945526,0.216999992728233,0.6574,-0.0232,-0.5644
82.93,09-20-2026 18:38:55:006,-0.80129998922348,-0.41729998588562,-0.370400011539459,0.215399995446205,0.6561,-0.0243,-0.567
82.94,09-20-2026 18:38:55:016,-0.801999986171722,-0.416599988937378,-0.370400011539459,0.213799998164177,0.6544,-0.0255,-0.5685
82.95,09-20-2026 18:38:55:026,-0.802699983119965,-0.416000008583069,-0.37049999833107,0.212400004267693,0.6535,-0.0264,-0.5683
82.96,09-20-2026 18:38:55:036,-0.803399980068207,-0.415399998426437,-0.370700001716614,0.210800006985664,0.6538,-0.026,-0.5669
82.97,09-20-2026 18:38:55:046,-0.804000020027161,-0.414700001478195,-0.370799988508224,0.209399998188019,0.6544,-0.0252,-0.5659
82.98,09-20-2026 18:38:55:056,-0.80460000038147,-0.414099991321564,-0.370999991893768,0.208199992775917,0.6553,-0.024,-0.5648
82.99,09-20-2026 18:38:55:066,-0.80510002374649,-0.413500010967255,-0.371199995279312,0.206799998879433,0.655,-0.0239,-0.5638
83,09-20-2026 18:38:55:076,-0.8057000041008,-0.412800014019012,-0.371399998664856,0.205599993467331,0.6541,-0.0239,-0.5637
83.01,09-20-2026 18:38:55:086,-0.807799994945526,-0.410100013017654,-0.372399985790253,0.201100006699562,0.6505,-0.0264,-0.566
83.02,09-20-2026 18:38:55:096,-0.808300018310547,-0.40939998626709,-0.37270000576973,0.200100004673004,0.6495,-0.0269,-0.5661
83.03,09-20-2026 18:38:55:106,-0.808700025081635,-0.408699989318848,-0.372999995946884,0.199200004339218,0.6489,-0.0271,-0.5654
83.04,09-20-2026 18:38:55:116,-0.809099972248077,-0.407999992370605,-0.373400002717972,0.198300004005432,0.6485,-0.0261,-0.5641
83.05,09-20-2026 18:38:55:126,-0.809499979019165,-0.407299995422363,-0.373699992895126,0.197500005364418,0.648,-0.0264,-0.5634
83.06,09-20-2026 18:38:55:136,-0.809800028800964,-0.40650001168251,-0.374099999666214,0.196799993515015,0.6476,-0.0265,-0.5616
83.07,09-20-2026 18:38:55:146,-0.810199975967407,-0.405800014734268,-0.374599993228912,0.196199998259544,0.6476,-0.0281,-0.5603
83.08,09-20-2026 18:38:55:156,-0.810500025749207,-0.405099987983704,-0.375,0.195600003004074,0.647,-0.0297,-0.5585
83.09,09-20-2026 18:38:55:166,-0.810699999332428,-0.404300004243851,-0.375499993562698,0.194999992847443,0.6467,-0.0317,-0.5564
83.1,09-20-2026 18:38:55:176,-0.810999989509583,-0.403600007295609,-0.375999987125397,0.194600000977516,0.6475,-0.0328,-0.554
83.11,09-20-2026 18:38:55:186,-0.811800003051758,-0.400700002908707,-0.378100007772446,0.19310000538826,0.6538,-0.0388,-0.5468
83.12,09-20-2026 18:38:55:196,-0.811900019645691,-0.400000005960464,-0.378699988126755,0.192900002002716,0.6552,-0.0395,-0.5466
83.13,09-20-2026 18:38:55:206,-0.811999976634979,-0.399300009012222,-0.379299998283386,0.192699998617172,0.6559,-0.0415,-0.5457
83.14,09-20-2026 18:38:55:216,-0.812099993228912,-0.398699998855591,-0.379900008440018,0.192499995231628,0.6561,-0.0429,-0.544
83.15,09-20-2026 18:38:55:226,-0.812099993228912,-0.398000001907349,-0.380499988794327,0.192399993538857,0.6563,-0.0443,-0.5442
83.16,09-20-2026 18:38:55:236,-0.812099993228912,-0.39750000834465,-0.381199985742569,0.192300006747246,0.6575,-0.0451,-0.5454
83.17,09-20-2026 18:38:55:246,-0.812099993228912,-0.396899998188019,-0.381900012493134,0.192300006747246,0.6583,-0.0455,-0.5463
83.18,09-20-2026 18:38:55:256,-0.811999976634979,-0.39640000462532,-0.382600009441376,0.192300006747246,0.6591,-0.0455,-0.5467
83.19,09-20-2026 18:38:55:266,-0.811900019645691,-0.395900011062622,-0.383300006389618,0.192300006747246,0.6592,-0.0443,-0.5464
83.2,09-20-2026 18:38:55:276,-0.811699986457825,-0.395500004291534,-0.384099990129471,0.192399993538857,0.66,-0.0427,-0.5465
83.21,09-20-2026 18:38:55:286,-0.810500025749207,-0.39410001039505,-0.387499988079071,0.19370000064373,0.6662,-0.032,-0.5518
83.22,09-20-2026 18:38:55:296,-0.810000002384186,-0.393799990415573,-0.388399988412857,0.1942999958992,0.6682,-0.0302,-0.553
83.23,09-20-2026 18:38:55:306,-0.809499979019165,-0.393500000238419,-0.389299988746643,0.194999992847443,0.6692,-0.0275,-0.553
83.24,09-20-2026 18:38:55:316,-0.809000015258789,-0.393299996852875,-0.390300005674362,0.195999994874001,0.6696,-0.0242,-0.5521
83.25,09-20-2026 18:38:55:326,-0.808300018310547,-0.393099993467331,-0.391299992799759,0.19709999859333,0.6694,-0.0215,-0.5488
83.26,09-20-2026 18:38:55:336,-0.807500004768372,-0.39300000667572,-0.392300009727478,0.198500007390976,0.6698,-0.0167,-0.5443
83.27,09-20-2026 18:38:55:346,-0.806599974632263,-0.39300000667572,-0.393400013446808,0.200100004673004,0.6728,-0.011,-0.5392
83.28,09-20-2026 18:38:55:356,-0.805599987506866,-0.39300000667572,-0.394400000572205,0.201900005340576,0.6766,-0.0074,-0.5338
83.29,09-20-2026 18:38:55:366,-0.80460000038147,-0.39300000667572,-0.395500004291534,0.203899994492531,0.6788,-0.0038,-0.5287
83.3,09-20-2026 18:38:55:376,-0.80349999666214,-0.393099993467331,-0.396499991416931,0.206200003623962,0.6814,0.0001,-0.5239
83.31,09-20-2026 18:38:55:386,-0.799799978733063,-0.393200010061264,-0.399599999189377,0.214100003242493,0.6841,0.0068,-0.5089
83.32,09-20-2026 18:38:55:396,-0.798500001430511,-0.393299996852875,-0.400599986314774,0.216800004243851,0.6825,0.0084,-0.5065
83.33,09-20-2026 18:38:55:406,-0.79720002412796,-0.393299996852875,-0.40149998664856,0.219799995422363,0.6817,0.012,-0.5035
83.34,09-20-2026 18:38:55:416,-0.795899987220764,-0.393200010061264,-0.402399986982346,0.223100006580353,0.6821,0.0138,-0.4999
83.35,09-20-2026 18:38:55:426,-0.794600009918213,-0.393099993467331,-0.403299987316132,0.226099997758865,0.6857,0.0158,-0.4972
83.36,09-20-2026 18:38:55:436,-0.79339998960495,-0.392899990081787,-0.404199987649918,0.229100003838539,0.6913,0.0169,-0.496
83.37,09-20-2026 18:38:55:446,-0.792200028896332,-0.392599999904633,-0.405099987983704,0.232400000095367,0.7001,0.0177,-0.4939
83.38,09-20-2026 18:38:55:456,-0.791000008583069,-0.392199993133545,-0.406100004911423,0.235400006175041,0.7089,0.0188,-0.4906
83.39,09-20-2026 18:38:55:466,-0.789799988269806,-0.391699999570847,-0.407000005245209,0.23870000243187,0.7189,0.0176,-0.4855
83.4,09-20-2026 18:38:55:476,-0.788699984550476,-0.391000002622604,-0.407900005578995,0.241699993610382,0.7293,0.0153,-0.4819
83.41,09-20-2026 18:38:55:486,-0.784699976444244,-0.38730001449585,-0.411900013685226,0.253800004720688,0.7584,-0.0045,-0.4704
83.42,09-20-2026 18:38:55:496,-0.783699989318848,-0.386099994182587,-0.413100004196167,0.256599992513657,0.7629,-0.0093,-0.4627
83.43,09-20-2026 18:38:55:506,-0.782800018787384,-0.384799987077713,-0.414200007915497,0.259600013494492,0.7679,-0.0165,-0.4517
83.44,09-20-2026 18:38:55:516,-0.781899988651276,-0.383399993181229,-0.415399998426437,0.26240000128746,0.7754,-0.0237,-0.4374
83.45,09-20-2026 18:38:55:526,-0.781000018119812,-0.381999999284744,-0.416700005531311,0.265199989080429,0.7839,-0.0309,-0.4231
83.46,09-20-2026 18:38:55:536,-0.780099987983704,-0.380499988794327,-0.417899996042252,0.26800000667572,0.7914,-0.0389,-0.4066
83.47,09-20-2026 18:38:55:546,-0.77920001745224,-0.379000008106232,-0.419099986553192,0.270599991083145,0.7984,-0.0469,-0.3934
83.48,09-20-2026 18:38:55:556,-0.778400003910065,-0.377600014209747,-0.420300006866455,0.273200005292892,0.8019,-0.0497,-0.3791
83.49,09-20-2026 18:38:55:566,-0.777599990367889,-0.37610000371933,-0.421499997377396,0.275799989700317,0.8069,-0.0501,-0.3604
83.5,09-20-2026 18:38:55:576,-0.776799976825714,-0.374700009822845,-0.422600001096725,0.278200000524521,0.8119,-0.0517,-0.3395
83.51,09-20-2026 18:38:55:586,-0.774999976158142,-0.369100004434586,-0.425500005483627,0.286199986934662,0.8467,-0.0653,-0.2972
83.52,09-20-2026 18:38:55:596,-0.77539998292923,-0.367700010538101,-0.42519998550415,0.287499994039536,0.8489,-0.0731,-0.3036
83.53,09-20-2026 18:38:55:606,-0.77590000629425,-0.366100013256073,-0.424800008535385,0.288599997758865,0.8445,-0.0803,-0.3156
83.54,09-20-2026 18:38:55:616,-0.776799976825714,-0.364499986171722,-0.424100011587143,0.289299994707108,0.8346,-0.0863,-0.3332
83.55,09-20-2026 18:38:55:626,-0.777700006961823,-0.362899988889694,-0.423500001430511,0.289700001478195,0.8203,-0.0893,-0.3524
83.56,09-20-2026 18:38:55:636,-0.778900027275085,-0.361099988222122,-0.422800004482269,0.289900004863739,0.8005,-0.0941,-0.37
83.57,09-20-2026 18:38:55:646,-0.780200004577637,-0.35929998755455,-0.421999990940094,0.289799988269806,0.7796,-0.0959,-0.3836
83.58,09-20-2026 18:38:55:656,-0.781599998474121,-0.357499986886978,-0.421099990606308,0.289499998092651,0.7565,-0.0962,-0.3924
83.59,09-20-2026 18:38:55:666,-0.783100008964539,-0.355699986219406,-0.420300006866455,0.289000004529953,0.7345,-0.0941,-0.3956
83.6,09-20-2026 18:38:55:676,-0.784600019454956,-0.353700011968613,-0.41949999332428,0.288300007581711,0.7202,-0.0905,-0.394
83.61,09-20-2026 18:38:55:686,-0.791899979114532,-0.345299988985062,-0.416000008583069,0.283399999141693,0.7242,-0.0895,-0.3899
83.62,09-20-2026 18:38:55:696,-0.794099986553192,-0.343100011348724,-0.414900004863739,0.281599998474121,0.7306,-0.0973,-0.4034
83.63,09-20-2026 18:38:55:706,-0.796500027179718,-0.340700000524521,-0.413700014352798,0.279799997806549,0.7338,-0.1051,-0.4229
83.64,09-20-2026 18:38:55:716,-0.798900008201599,-0.338099986314774,-0.412499994039536,0.277799993753433,0.729,-0.1129,-0.4439
83.65,09-20-2026 18:38:55:726,-0.801500022411346,-0.335500001907349,-0.411199986934662,0.275599986314774,0.7178,-0.1246,-0.4649
83.66,09-20-2026 18:38:55:736,-0.803900003433228,-0.33270001411438,-0.409999996423721,0.273200005292892,0.7018,-0.1324,-0.4844
83.67,09-20-2026 18:38:55:746,-0.806500017642975,-0.329899996519089,-0.409000009298325,0.270799994468689,0.6842,-0.1363,-0.4994
83.68,09-20-2026 18:38:55:756,-0.809099972248077,-0.32710000872612,-0.407400012016296,0.268999993801117,0.633,-0.4639,-0.3434
83.69,09-20-2026 18:38:55:766,-0.811500012874603,-0.326099991798401,-0.405099987983704,0.266400009393692,0.6986,-0.5809,-0.3704
83.7,09-20-2026 18:38:55:776,-0.812900006771088,-0.325100004673004,-0.405000001192093,0.263399988412857,0.8314,-0.3079,-0.5249
83.71,09-20-2026 18:38:55:786,-0.817099988460541,-0.321399986743927,-0.407099992036819,0.251300007104874,0.6546,-0.1974,-0.4158
83.72,09-20-2026 18:38:55:796,-0.818400025367737,-0.320699989795685,-0.407200008630753,0.24770000576973,0.6644,-0.1479,-0.4606
83.73,09-20-2026 18:38:55:806,-0.819599986076355,-0.319999992847443,-0.407299995422363,0.244100004434586,0.6567,-0.1314,-0.4914
83.74,09-20-2026 18:38:55:816,-0.820900022983551,-0.319099992513657,-0.407599985599518,0.240799993276596,0.6504,-0.1105,-0.5068
83.75,09-20-2026 18:38:55:826,-0.822200000286102,-0.318199992179871,-0.407799988985062,0.237200006842613,0.6448,-0.0984,-0.5236
83.76,09-20-2026 18:38:55:836,-0.823400020599365,-0.317200005054474,-0.408100008964539,0.233600005507469,0.6357,-0.0907,-0.5418
83.77,09-20-2026 18:38:55:846,-0.824500024318695,-0.316100001335144,-0.408600002527237,0.23029999434948,0.6252,-0.0808,-0.5516
83.78,09-20-2026 18:38:55:856,-0.825600028038025,-0.314999997615814,-0.40939998626709,0.226699993014336,0.6175,-0.0698,-0.5502
83.79,09-20-2026 18:38:55:866,-0.826499998569489,-0.313800007104874,-0.410299986600876,0.223399996757507,0.6042,-0.0654,-0.5334
83.8,09-20-2026 18:38:55:876,-0.827300012111664,-0.312599986791611,-0.411100000143051,0.220699995756149,0.5874,-0.0797,-0.3836
83.81,09-20-2026 18:38:55:886,-0.829800009727478,-0.311199992895126,-0.409299999475479,0.216499999165535,0.5904,-0.1195,-0.1407
83.82,09-20-2026 18:38:55:896,-0.830099999904633,-0.311300009489059,-0.408699989318848,0.216499999165535,0.5709,-0.1129,-0.1239
83.83,09-20-2026 18:38:55:906,-0.83050000667572,-0.31139999628067,-0.407700002193451,0.216700002551079,0.5539,-0.0975,-0.1407
83.84,09-20-2026 18:38:55:916,-0.830900013446808,-0.311500012874603,-0.406300008296967,0.217500001192093,0.5509,-0.0865,-0.1939
83.85,09-20-2026 18:38:55:926,-0.831499993801117,-0.311500012874603,-0.404500007629395,0.218700006604195,0.5619,-0.0689,-0.2695
83.86,09-20-2026 18:38:55:936,-0.832199990749359,-0.311199992895126,-0.402300000190735,0.220500007271767,0.5699,-0.0546,-0.3283
83.87,09-20-2026 18:38:55:946,-0.833100020885468,-0.310600012540817,-0.399500012397766,0.222699999809265,0.5674,-0.037,-0.3703
83.88,09-20-2026 18:38:55:956,-0.834100008010864,-0.309799998998642,-0.396699994802475,0.225299999117851,0.5604,-0.0172,-0.4095
83.89,09-20-2026 18:38:55:966,-0.835200011730194,-0.308600008487701,-0.393700003623962,0.228100001811981,0.5494,-0.0018,-0.4403
83.9,09-20-2026 18:38:55:976,-0.836300015449524,-0.307099997997284,-0.390500009059906,0.231499999761581,0.5369,0.0092,-0.4767
83.91,09-20-2026 18:38:55:986,-0.840399980545044,-0.297699987888336,-0.379299998283386,0.246900007128716,0.5475,-0.0793,-0.859
83.92,09-20-2026 18:38:55:996,-0.840799987316132,-0.294099986553192,-0.378500014543533,0.251300007104874,0.5475,-0.1105,-0.8515
83.93,09-20-2026 18:38:56:006,-0.840900003910065,-0.290199995040894,-0.378199994564056,0.256099998950958,0.5601,-0.1225,-0.8465
83.94,09-20-2026 18:38:56:016,-0.840699970722198,-0.285699993371964,-0.3783999979496,0.260899990797043,0.5745,-0.1297,-0.8415
83.95,09-20-2026 18:38:56:026,-0.840200006961823,-0.281199991703033,-0.379299998283386,0.266099989414215,0.5961,-0.1489,-0.789
83.96,09-20-2026 18:38:56:036,-0.839299976825714,-0.276699990034103,-0.380499988794327,0.272100001573563,0.6249,-0.1921,-0.7165
83.97,09-20-2026 18:38:56:046,-0.837999999523163,-0.27250000834465,-0.381999999284744,0.27810001373291,0.6555,-0.2353,-0.6465
83.98,09-20-2026 18:38:56:056,-0.836399972438812,-0.268599987030029,-0.383700013160706,0.284500002861023,0.7077,-0.2977,-0.5865
83.99,09-20-2026 18:38:56:066,-0.834299981594086,-0.265300005674362,-0.385500013828278,0.291299998760223,0.7437,-0.3505,-0.5565
84,09-20-2026 18:38:56:076,-0.831799983978271,-0.26230001449585,-0.387699991464615,0.297699987888336,0.7743,-0.3817,-0.544
84.01,09-20-2026 18:38:56:086,-0.820500016212463,-0.25450000166893,-0.397199988365173,0.32260000705719,0.9254,-0.2794,-0.603
84.02,09-20-2026 18:38:56:096,-0.818099975585938,-0.252900004386902,-0.398799985647202,0.327800005674362,0.9314,-0.2518,-0.5726
84.03,09-20-2026 18:38:56:106,-0.816200017929077,-0.251300007104874,-0.399699985980988,0.332599997520447,0.9094,-0.2554,-0.5137
84.04,09-20-2026 18:38:56:116,-0.81470000743866,-0.249699994921684,-0.399599999189377,0.337799996137619,0.8574,-0.2548,-0.4453
84.05,09-20-2026 18:38:56:126,-0.81360000371933,-0.248099997639656,-0.39860001206398,0.342599987983704,0.8214,-0.2344,-0.3921
84.06,09-20-2026 18:38:56:136,-0.812699973583221,-0.246500000357628,-0.397199988365173,0.347400009632111,0.7874,-0.2242,-0.3617
84.07,09-20-2026 18:38:56:146,-0.812099993228912,-0.244699999690056,-0.395500004291534,0.351799994707108,0.7514,-0.2314,-0.3731
84.08,09-20-2026 18:38:56:156,-0.811600029468536,-0.242500007152557,-0.393700003623962,0.356599986553192,0.7254,-0.2542,-0.4016
84.09,09-20-2026 18:38:56:166,-0.810899972915649,-0.23989999294281,-0.392100006341934,0.361799985170364,0.7054,-0.2752,-0.4282
84.1,09-20-2026 18:38:56:176,-0.810000002384186,-0.237100005149841,-0.390399992465973,0.367399990558624,0.6834,-0.2938,-0.4434
84.11,09-20-2026 18:38:56:186,-0.802799999713898,-0.223499998450279,-0.385199993848801,0.39640000462532,0.6428,-0.3596,-0.4268
84.12,09-20-2026 18:38:56:196,-0.800000011920929,-0.219500005245209,-0.384400010108948,0.405200004577637,0.6329,-0.3722,-0.4176
84.13,09-20-2026 18:38:56:206,-0.796400010585785,-0.215000003576279,-0.384099990129471,0.414000004529953,0.6254,-0.382,-0.4061
84.14,09-20-2026 18:38:56:216,-0.792800009250641,-0.209499999880791,-0.38400000333786,0.424400001764297,0.623,-0.3988,-0.3808
84.15,09-20-2026 18:38:56:226,-0.788399994373322,-0.203999996185303,-0.384200006723404,0.434799998998642,0.6257,-0.4212,-0.344
84.16,09-20-2026 18:38:56:236,-0.783599972724915,-0.197999998927116,-0.384600013494492,0.446000009775162,0.6233,-0.4422,-0.3072
84.17,09-20-2026 18:38:56:246,-0.777999997138977,-0.19200000166893,-0.38510000705719,0.457199990749359,0.62,-0.4576,-0.2658
84.18,09-20-2026 18:38:56:256,-0.77240002155304,-0.185499995946884,-0.385699987411499,0.468400001525879,0.6197,-0.4772,-0.2152
84.19,09-20-2026 18:38:56:266,-0.766799986362457,-0.179000005125999,-0.38629999756813,0.480399996042252,0.6146,-0.5052,-0.1669
84.2,09-20-2026 18:38:56:276,-0.760800004005432,-0.172000005841255,-0.386799991130829,0.491600006818771,0.6053,-0.5318,-0.137
84.21,09-20-2026 18:38:56:286,-0.736899971961975,-0.145199999213219,-0.386799991130829,0.534900009632111,0.5678,-0.6112,0.0084
84.22,09-20-2026 18:38:56:296,-0.731299996376038,-0.139200001955032,-0.38620001077652,0.54449999332428,0.548,-0.6296,0.0444
84.23,09-20-2026 18:38:56:306,-0.726100027561188,-0.133599996566772,-0.384999990463257,0.554099977016449,0.5326,-0.6448,0.0588
84.24,09-20-2026 18:38:56:316,-0.720899999141693,-0.128000006079674,-0.383599996566772,0.5625,0.5117,-0.6512,0.0636
84.25,09-20-2026 18:38:56:326,-0.715699970722198,-0.122800000011921,-0.381999999284744,0.57150000333786,0.4952,-0.6568,0.0612
84.26,09-20-2026 18:38:56:336,-0.711300015449524,-0.118000000715256,-0.380199998617172,0.579299986362457,0.4875,-0.6712,0.0504
84.27,09-20-2026 18:38:56:346,-0.706900000572205,-0.113600000739098,-0.3783999979496,0.586499989032745,0.4809,-0.6816,0.0432
84.28,09-20-2026 18:38:56:356,-0.702499985694885,-0.109200000762939,-0.376399993896484,0.593699991703033,0.4677,-0.6904,0.036
84.29,09-20-2026 18:38:56:366,-0.698499977588654,-0.105200000107288,-0.374199986457825,0.600899994373322,0.4534,-0.6984,0.0192
84.3,09-20-2026 18:38:56:376,-0.694500029087067,-0.101199999451637,-0.371800005435944,0.607500016689301,0.438,-0.7048,-0.0006
84.31,09-20-2026 18:38:56:386,-0.683399975299835,-0.0900000035762787,-0.363900005817413,0.626299977302551,0.4345,-0.7032,0.0086
84.32,09-20-2026 18:38:56:396,-0.679499983787537,-0.0866999998688698,-0.361299991607666,0.632300019264221,0.4323,-0.6964,0.0316
84.33,09-20-2026 18:38:56:406,-0.675599992275238,-0.0834000036120415,-0.358900010585785,0.638300001621246,0.4279,-0.6904,0.0491
84.34,09-20-2026 18:38:56:416,-0.671700000762939,-0.0798000022768974,-0.356299996376038,0.644299983978271,0.4246,-0.6876,0.0556
84.35,09-20-2026 18:38:56:426,-0.667500019073486,-0.0764999985694885,-0.353700011968613,0.650799989700317,0.4158,-0.6908,0.0586
84.36,09-20-2026 18:38:56:436,-0.663299977779388,-0.0732000023126602,-0.351099997758865,0.656799972057343,0.396,-0.6988,0.0616
84.37,09-20-2026 18:38:56:446,-0.659099996089935,-0.0696000009775162,-0.348300009965897,0.662800014019012,0.3718,-0.71,0.0666
84.38,09-20-2026 18:38:56:456,-0.654900014400482,-0.0662999972701073,-0.345499992370605,0.668799996376038,0.3432,-0.7212,0.0666
84.39,09-20-2026 18:38:56:466,-0.650699973106384,-0.0627000033855438,-0.342700004577637,0.674799978733063,0.3201,-0.7204,0.0681
84.4,09-20-2026 18:38:56:476,-0.646200001239777,-0.0593999996781349,-0.339700013399124,0.680299997329712,0.3058,-0.7308,0.0696
84.41,09-20-2026 18:38:56:486,-0.628799974918365,-0.046000000089407,-0.328399986028671,0.703199982643127,0.3001,-0.7819,0.1076
84.42,09-20-2026 18:38:56:496,-0.624400019645691,-0.0430000014603138,-0.32600000500679,0.708400011062622,0.3101,-0.7903,0.107
84.43,09-20-2026 18:38:56:506,-0.620000004768372,-0.0401999987661839,-0.323599994182587,0.713599979877472,0.3266,-0.7909,0.1044
84.44,09-20-2026 18:38:56:516,-0.615599989891052,-0.0375999994575977,-0.321399986743927,0.718400001525879,0.3376,-0.7903,0.1042
84.45,09-20-2026 18:38:56:526,-0.611199975013733,-0.0350000001490116,-0.319400012493134,0.723200023174286,0.3421,-0.7843,0.1048
84.46,09-20-2026 18:38:56:536,-0.606400012969971,-0.032600000500679,-0.317400008440018,0.727999985218048,0.3486,-0.7705,0.1062
84.47,09-20-2026 18:38:56:546,-0.601999998092651,-0.0302000008523464,-0.315400004386902,0.732800006866455,0.3531,-0.7549,0.111
84.48,09-20-2026 18:38:56:556,-0.597199976444244,-0.0280000008642673,-0.31360000371933,0.737600028514862,0.3461,-0.7405,0.1198
84.49,09-20-2026 18:38:56:566,-0.592400014400482,-0.0255999993532896,-0.311599999666214,0.742399990558624,0.3341,-0.7297,0.1282
84.5,09-20-2026 18:38:56:576,-0.587599992752075,-0.0230000000447035,-0.309799998998642,0.747200012207031,0.3281,-0.7183,0.1276
84.51,09-20-2026 18:38:56:586,-0.566500008106232,-0.0094999996945262,-0.303400009870529,0.765999972820282,0.3555,-0.6812,0.1479
84.52,09-20-2026 18:38:56:596,-0.560999989509583,-0.00549999997019768,-0.301999986171722,0.770399987697601,0.3672,-0.6712,0.1703
84.53,09-20-2026 18:38:56:606,-0.555499970912933,-0.00109999999403954,-0.300599992275238,0.775200009346008,0.3685,-0.6604,0.2007
84.54,09-20-2026 18:38:56:616,-0.549499988555908,0.00410000002011657,-0.29899999499321,0.779999971389771,0.3594,-0.6496,0.2247
84.55,09-20-2026 18:38:56:626,-0.543500006198883,0.00930000003427267,-0.297199994325638,0.784799993038177,0.3451,-0.6448,0.2519
84.56,09-20-2026 18:38:56:636,-0.537500023841858,0.0148999998345971,-0.295399993658066,0.789600014686584,0.3191,-0.6364,0.2807
84.57,09-20-2026 18:38:56:646,-0.531000018119812,0.0208999998867512,-0.293599992990494,0.794399976730347,0.2957,-0.6404,0.3015
84.58,09-20-2026 18:38:56:656,-0.524500012397766,0.0273000001907349,-0.291799992322922,0.799199998378754,0.2697,-0.6476,0.3159
84.59,09-20-2026 18:38:56:666,-0.51800000667572,0.0340999998152256,-0.289799988269806,0.804000020027161,0.2385,-0.6564,0.3319
84.6,09-20-2026 18:38:56:676,-0.511500000953674,0.0412999987602234,-0.288199990987778,0.808399975299835,0.2086,-0.6624,0.3495
84.61,09-20-2026 18:38:56:686,-0.484800010919571,0.0710999965667725,-0.282000005245209,0.82480001449585,0.1035,-0.6733,0.4246
84.62,09-20-2026 18:38:56:696,-0.478300005197525,0.0785999968647957,-0.280900001525879,0.828199982643127,0.0655,-0.6757,0.4348
84.63,09-20-2026 18:38:56:706,-0.471799999475479,0.0860999971628189,-0.280200004577637,0.831399977207184,0.0195,-0.6717,0.4535
84.64,09-20-2026 18:38:56:716,-0.465299993753433,0.0935999974608421,-0.279900014400482,0.834399998188019,-0.0265,-0.6693,0.479
84.65,09-20-2026 18:38:56:726,-0.458799988031387,0.101599998772144,-0.280000001192093,0.837000012397766,-0.0665,-0.6645,0.5164
84.66,09-20-2026 18:38:56:736,-0.452800005674362,0.109099999070168,-0.280299991369247,0.839399993419647,-0.1025,-0.6581,0.5589
84.67,09-20-2026 18:38:56:746,-0.446799993515015,0.116099998354912,-0.280699998140335,0.841400027275085,-0.1245,-0.6469,0.5963
84.68,09-20-2026 18:38:56:756,-0.441799998283386,0.122100003063679,-0.281100004911423,0.843200027942657,-0.1405,-0.6413,0.6235
84.69,09-20-2026 18:38:56:766,-0.437299996614456,0.127100005745888,-0.281199991703033,0.844600021839142,-0.1405,-0.6353,0.6286
84.7,09-20-2026 18:38:56:776,-0.433299988508224,0.131099998950958,-0.280900001525879,0.846199989318848,-0.1285,-0.6325,0.6235
84.71,09-20-2026 18:38:56:786,-0.42289999127388,0.140400007367134,-0.277599990367889,0.851000010967255,-0.0658,-0.6456,0.5015
84.72,09-20-2026 18:38:56:796,-0.421400010585785,0.141599997878075,-0.276899993419647,0.85180002450943,-0.0562,-0.6581,0.4745
84.73,09-20-2026 18:38:56:806,-0.420100003480911,0.142599999904633,-0.276399999856949,0.852400004863739,-0.0442,-0.6706,0.4605
84.74,09-20-2026 18:38:56:816,-0.419099986553192,0.143399998545647,-0.276199996471405,0.85290002822876,-0.034,-0.6746,0.4625
84.75,09-20-2026 18:38:56:826,-0.418099999427795,0.143800005316734,-0.276100009679794,0.853299975395203,-0.0256,-0.6706,0.473
84.76,09-20-2026 18:38:56:836,-0.417199999094009,0.144099995493889,-0.276300013065338,0.853600025177002,-0.022,-0.6641,0.4835
84.77,09-20-2026 18:38:56:846,-0.416399985551834,0.143999993801117,-0.27649998664856,0.853900015354156,-0.0136,-0.6516,0.4925
